pick_id,logged_date,match_date,league_code,league_name,home_team,away_team,metric,direction,line,confidence,status,actual_value,result,settled_date
Derby|Swansea|29/08/2026|corners|Under,2026-08-25,29/08/2026,E1,Championship,Derby,Swansea,corners,Under,11.5,0.932,settled,11,hit,2026-08-31
Barnet|Cheltenham|29/08/2026|corners|Under,2026-08-25,29/08/2026,E3,League Two,Barnet,Cheltenham,corners,Under,11.5,0.89,settled,15,miss,2026-08-31
Cambridge|Huddersfield|29/08/2026|corners|Under,2026-08-25,29/08/2026,E2,League One,Cambridge,Huddersfield,corners,Under,11.5,0.883,settled,7,hit,2026-08-31
Stevenage|Doncaster|29/08/2026|corners|Under,2026-08-25,29/08/2026,E2,League One,Stevenage,Doncaster,corners,Under,11.5,0.883,settled,18,miss,2026-08-31
Norwich|Burnley|29/08/2026|corners|Under,2026-08-25,29/08/2026,E1,Championship,Norwich,Burnley,corners,Under,11.5,0.861,settled,8,hit,2026-08-31
Notts County|Burton|29/08/2026|cards|Over,2026-08-25,29/08/2026,E2,League One,Notts County,Burton,cards,Over,2.5,0.938,settled,7,hit,2026-08-31
Bolton|Lincoln|29/08/2026|cards|Over,2026-08-25,29/08/2026,E1,Championship,Bolton,Lincoln,cards,Over,2.5,0.919,settled,3,hit,2026-08-31
Watford|West Ham|29/08/2026|cards|Over,2026-08-25,29/08/2026,E1,Championship,Watford,West Ham,cards,Over,2.5,0.911,settled,4,hit,2026-08-31
Rotherham|Chesterfield|29/08/2026|cards|Over,2026-08-25,29/08/2026,E3,League Two,Rotherham,Chesterfield,cards,Over,2.5,0.911,settled,3,hit,2026-08-31
Tottenham|Newcastle|29/08/2026|cards|Over,2026-08-25,29/08/2026,E0,Premier League,Tottenham,Newcastle,cards,Over,2.5,0.904,settled,3,hit,2026-08-31
Leyton Orient|Barnsley|29/08/2026|cards|Under,2026-08-25,29/08/2026,E2,League One,Leyton Orient,Barnsley,cards,Under,4.5,0.874,settled,8,miss,2026-08-31
Oldham|Swindon|29/08/2026|cards|Under,2026-08-25,29/08/2026,E3,League Two,Oldham,Swindon,cards,Under,4.5,0.867,settled,3,hit,2026-08-31
Middlesbrough|West Brom|29/08/2026|cards|Under,2026-08-25,29/08/2026,E1,Championship,Middlesbrough,West Brom,cards,Under,4.5,0.84,settled,1,hit,2026-08-31
Port Vale|Crewe|29/08/2026|cards|Under,2026-08-25,29/08/2026,E3,League Two,Port Vale,Crewe,cards,Under,4.5,0.812,settled,1,hit,2026-08-31
Kilmarnock|Dundee United|29/08/2026|first_half_goals|Over,2026-08-25,29/08/2026,SC0,Scottish Premiership,Kilmarnock,Dundee United,first_half_goals,Over,0.5,0.875,settled,3,hit,2026-08-31
Barnet|Cheltenham|29/08/2026|first_half_goals|Over,2026-08-25,29/08/2026,E3,League Two,Barnet,Cheltenham,first_half_goals,Over,0.5,0.867,settled,1,hit,2026-08-31
Tottenham|Newcastle|29/08/2026|first_half_goals|Over,2026-08-25,29/08/2026,E0,Premier League,Tottenham,Newcastle,first_half_goals,Over,0.5,0.851,settled,0,miss,2026-08-31
Stockport|Wycombe|29/08/2026|first_half_goals|Over,2026-08-25,29/08/2026,E2,League One,Stockport,Wycombe,first_half_goals,Over,0.5,0.829,settled,3,hit,2026-08-31
Crawley Town|Bristol Rvs|29/08/2026|first_half_goals|Under,2026-08-25,29/08/2026,E3,League Two,Crawley Town,Bristol Rvs,first_half_goals,Under,1.5,0.963,settled,2,miss,2026-08-31
Oldham|Swindon|29/08/2026|first_half_goals|Under,2026-08-25,29/08/2026,E3,League Two,Oldham,Swindon,first_half_goals,Under,1.5,0.918,settled,1,hit,2026-08-31
Blackburn|QPR|29/08/2026|first_half_goals|Under,2026-08-25,29/08/2026,E1,Championship,Blackburn,QPR,first_half_goals,Under,1.5,0.887,settled,0,hit,2026-08-31
Port Vale|Crewe|29/08/2026|first_half_goals|Under,2026-08-25,29/08/2026,E3,League Two,Port Vale,Crewe,first_half_goals,Under,1.5,0.886,settled,0,hit,2026-08-31
Southampton|Millwall|29/08/2026|first_half_goals|Under,2026-08-25,29/08/2026,E1,Championship,Southampton,Millwall,first_half_goals,Under,1.5,0.871,settled,3,miss,2026-08-31
Kilmarnock|Dundee United|29/08/2026|second_half_goals|Over,2026-08-25,29/08/2026,SC0,Scottish Premiership,Kilmarnock,Dundee United,second_half_goals,Over,0.5,0.958,settled,1,hit,2026-08-31
Bolton|Lincoln|29/08/2026|second_half_goals|Over,2026-08-25,29/08/2026,E1,Championship,Bolton,Lincoln,second_half_goals,Over,0.5,0.932,settled,1,hit,2026-08-31
Bristol City|Portsmouth|29/08/2026|second_half_goals|Over,2026-08-25,29/08/2026,E1,Championship,Bristol City,Portsmouth,second_half_goals,Over,0.5,0.92,settled,2,hit,2026-08-31
Bournemouth|Everton|29/08/2026|second_half_goals|Over,2026-08-25,29/08/2026,E0,Premier League,Bournemouth,Everton,second_half_goals,Over,0.5,0.876,settled,1,hit,2026-08-31
Liverpool|Nott'm Forest|29/08/2026|second_half_goals|Over,2026-08-25,29/08/2026,E0,Premier League,Liverpool,Nott'm Forest,second_half_goals,Over,0.5,0.869,settled,3,hit,2026-08-31
Port Vale|Crewe|29/08/2026|second_half_goals|Under,2026-08-25,29/08/2026,E3,League Two,Port Vale,Crewe,second_half_goals,Under,2.5,0.987,settled,0,hit,2026-08-31
Milton Keynes Dons|Leicester|29/08/2026|second_half_goals|Under,2026-08-25,29/08/2026,E2,League One,Milton Keynes Dons,Leicester,second_half_goals,Under,2.5,0.98,settled,0,hit,2026-08-31
Blackburn|QPR|29/08/2026|second_half_goals|Under,2026-08-25,29/08/2026,E1,Championship,Blackburn,QPR,second_half_goals,Under,2.5,0.973,settled,3,miss,2026-08-31
Cardiff|Sheffield United|29/08/2026|second_half_goals|Under,2026-08-25,29/08/2026,E1,Championship,Cardiff,Sheffield United,second_half_goals,Under,2.5,0.969,settled,0,hit,2026-08-31
Kilmarnock|Dundee United|29/08/2026|btts|Yes,2026-08-25,29/08/2026,SC0,Scottish Premiership,Kilmarnock,Dundee United,btts,Yes,,0.739,settled,0,miss,2026-08-31
Liverpool|Nott'm Forest|29/08/2026|btts|Yes,2026-08-25,29/08/2026,E0,Premier League,Liverpool,Nott'm Forest,btts,Yes,,0.705,settled,1,hit,2026-08-31
Bolton|Lincoln|29/08/2026|btts|Yes,2026-08-25,29/08/2026,E1,Championship,Bolton,Lincoln,btts,Yes,,0.7,settled,0,miss,2026-08-31
Bristol City|Portsmouth|29/08/2026|btts|Yes,2026-08-25,29/08/2026,E1,Championship,Bristol City,Portsmouth,btts,Yes,,0.69,settled,1,hit,2026-08-31
Stockport|Wycombe|29/08/2026|btts|Yes,2026-08-25,29/08/2026,E2,League One,Stockport,Wycombe,btts,Yes,,0.671,settled,1,hit,2026-08-31
Port Vale|Crewe|29/08/2026|btts|No,2026-08-25,29/08/2026,E3,League Two,Port Vale,Crewe,btts,No,,0.812,settled,0,hit,2026-08-31
Milton Keynes Dons|Leicester|29/08/2026|btts|No,2026-08-25,29/08/2026,E2,League One,Milton Keynes Dons,Leicester,btts,No,,0.772,settled,0,hit,2026-08-31
Blackburn|QPR|29/08/2026|btts|No,2026-08-25,29/08/2026,E1,Championship,Blackburn,QPR,btts,No,,0.769,settled,1,miss,2026-08-31
Oldham|Swindon|29/08/2026|btts|No,2026-08-25,29/08/2026,E3,League Two,Oldham,Swindon,btts,No,,0.766,settled,0,hit,2026-08-31
Middlesbrough|West Brom|29/08/2026|btts|No,2026-08-25,29/08/2026,E1,Championship,Middlesbrough,West Brom,btts,No,,0.743,settled,1,miss,2026-08-31
Plymouth|Bradford|29/08/2026|goals|Over,2026-08-25,29/08/2026,E2,League One,Plymouth,Bradford,goals,Over,1.5,0.893,settled,2,hit,2026-08-31
Plymouth|Bradford|29/08/2026|cards|Over,2026-08-25,29/08/2026,E2,League One,Plymouth,Bradford,cards,Over,2.5,0.929,settled,3,hit,2026-08-31
Plymouth|Bradford|29/08/2026|second_half_goals|Over,2026-08-25,29/08/2026,E2,League One,Plymouth,Bradford,second_half_goals,Over,0.5,0.929,settled,1,hit,2026-08-31
Plymouth|Bradford|29/08/2026|btts|Yes,2026-08-25,29/08/2026,E2,League One,Plymouth,Bradford,btts,Yes,,0.723,settled,0,miss,2026-08-31
Mansfield|Luton|30/08/2026|goals|Over,2026-08-26,30/08/2026,E2,League One,Mansfield,Luton,goals,Over,1.5,0.932,settled,7,hit,2026-08-31
Sunderland|Fulham|30/08/2026|goals|Under,2026-08-26,30/08/2026,E0,Premier League,Sunderland,Fulham,goals,Under,3.5,0.934,settled,1,hit,2026-08-31
Leeds|Brentford|30/08/2026|corners|Over,2026-08-26,30/08/2026,E0,Premier League,Leeds,Brentford,corners,Over,8.5,0.887,settled,11,hit,2026-08-31
Aberdeen|Rangers|30/08/2026|cards|Over,2026-08-26,30/08/2026,SC0,Scottish Premiership,Aberdeen,Rangers,cards,Over,2.5,0.951,settled,9,hit,2026-08-31
Man United|Ipswich|30/08/2026|cards|Over,2026-08-26,30/08/2026,E0,Premier League,Man United,Ipswich,cards,Over,2.5,0.95,settled,4,hit,2026-08-31
AFC Wimbledon|Wigan|30/08/2026|cards|Under,2026-08-26,30/08/2026,E2,League One,AFC Wimbledon,Wigan,cards,Under,4.5,0.955,settled,8,miss,2026-08-31
Mansfield|Luton|30/08/2026|first_half_goals|Over,2026-08-26,30/08/2026,E2,League One,Mansfield,Luton,first_half_goals,Over,0.5,0.91,settled,3,hit,2026-08-31
Aberdeen|Rangers|30/08/2026|first_half_goals|Over,2026-08-26,30/08/2026,SC0,Scottish Premiership,Aberdeen,Rangers,first_half_goals,Over,0.5,0.879,settled,0,miss,2026-08-31
Man United|Ipswich|30/08/2026|second_half_goals|Over,2026-08-26,30/08/2026,E0,Premier League,Man United,Ipswich,second_half_goals,Over,0.5,0.909,settled,5,hit,2026-08-31
Mansfield|Luton|30/08/2026|btts|Yes,2026-08-26,30/08/2026,E2,League One,Mansfield,Luton,btts,Yes,,0.773,settled,1,hit,2026-08-31
Man United|Ipswich|30/08/2026|btts|Yes,2026-08-26,30/08/2026,E0,Premier League,Man United,Ipswich,btts,Yes,,0.702,settled,1,hit,2026-08-31
Leicester|Plymouth|01/09/2026|goals|Over,2026-08-28,01/09/2026,E2,League One,Leicester,Plymouth,goals,Over,1.5,0.933,settled,2,hit,2026-09-03
Exeter|Barnet|01/09/2026|goals|Over,2026-08-28,01/09/2026,E3,League Two,Exeter,Barnet,goals,Over,1.5,0.923,settled,2,hit,2026-09-03
Bradford|Cambridge|01/09/2026|goals|Under,2026-08-28,01/09/2026,E2,League One,Bradford,Cambridge,goals,Under,3.5,0.988,settled,3,hit,2026-09-03
Bromley|Leyton Orient|01/09/2026|goals|Under,2026-08-28,01/09/2026,E2,League One,Bromley,Leyton Orient,goals,Under,3.5,0.952,settled,5,miss,2026-09-03
Huddersfield|Oxford|01/09/2026|corners|Over,2026-08-28,01/09/2026,E2,League One,Huddersfield,Oxford,corners,Over,8.5,0.889,settled,5,miss,2026-09-03
Doncaster|Notts County|01/09/2026|corners|Under,2026-08-28,01/09/2026,E2,League One,Doncaster,Notts County,corners,Under,11.5,0.912,settled,10,hit,2026-09-03
Tranmere|Rotherham|01/09/2026|cards|Under,2026-08-28,01/09/2026,E3,League Two,Tranmere,Rotherham,cards,Under,4.5,0.91,settled,7,miss,2026-09-03
Crewe|Walsall|01/09/2026|cards|Under,2026-08-28,01/09/2026,E3,League Two,Crewe,Walsall,cards,Under,4.5,0.898,settled,2,hit,2026-09-03
Chesterfield|Gillingham|01/09/2026|cards|Under,2026-08-28,01/09/2026,E3,League Two,Chesterfield,Gillingham,cards,Under,4.5,0.877,settled,3,hit,2026-09-03
Leicester|Plymouth|01/09/2026|first_half_goals|Over,2026-08-28,01/09/2026,E2,League One,Leicester,Plymouth,first_half_goals,Over,0.5,0.941,settled,2,hit,2026-09-03
Bradford|Cambridge|01/09/2026|first_half_goals|Under,2026-08-28,01/09/2026,E2,League One,Bradford,Cambridge,first_half_goals,Under,1.5,0.948,settled,0,hit,2026-09-03
Salford|Newport County|01/09/2026|first_half_goals|Under,2026-08-28,01/09/2026,E3,League Two,Salford,Newport County,first_half_goals,Under,1.5,0.907,settled,0,hit,2026-09-03
Sheffield United|Bolton|01/09/2026|first_half_goals|Under,2026-08-28,01/09/2026,E1,Championship,Sheffield United,Bolton,first_half_goals,Under,1.5,0.894,settled,2,miss,2026-09-03
Stoke|Norwich|01/09/2026|second_half_goals|Over,2026-08-28,01/09/2026,E1,Championship,Stoke,Norwich,second_half_goals,Over,0.5,0.948,settled,0,miss,2026-09-03
Exeter|Barnet|01/09/2026|second_half_goals|Over,2026-08-28,01/09/2026,E3,League Two,Exeter,Barnet,second_half_goals,Over,0.5,0.927,settled,2,hit,2026-09-03
Bradford|Cambridge|01/09/2026|second_half_goals|Under,2026-08-28,01/09/2026,E2,League One,Bradford,Cambridge,second_half_goals,Under,2.5,0.988,settled,3,miss,2026-09-03
Bromley|Leyton Orient|01/09/2026|second_half_goals|Under,2026-08-28,01/09/2026,E2,League One,Bromley,Leyton Orient,second_half_goals,Under,2.5,0.988,settled,4,miss,2026-09-03
Bradford|Cambridge|01/09/2026|btts|No,2026-08-28,01/09/2026,E2,League One,Bradford,Cambridge,btts,No,,0.878,settled,1,miss,2026-09-03
Lecce|Roma|31/08/2026|corners|Under,2026-08-28,31/08/2026,I1,Serie A,Lecce,Roma,corners,Under,11.5,0.95,settled,3,hit,2026-09-01
Sassuolo|Torino|29/08/2026|corners|Under,2026-08-28,29/08/2026,I1,Serie A,Sassuolo,Torino,corners,Under,11.5,0.912,settled,7,hit,2026-08-31
Juventus|Parma|29/08/2026|cards|Under,2026-08-28,29/08/2026,I1,Serie A,Juventus,Parma,cards,Under,4.5,0.924,settled,5,miss,2026-08-31
Atalanta|Bologna|31/08/2026|cards|Under,2026-08-28,31/08/2026,I1,Serie A,Atalanta,Bologna,cards,Under,4.5,0.883,settled,1,hit,2026-09-01
Juventus|Parma|29/08/2026|btts|No,2026-08-28,29/08/2026,I1,Serie A,Juventus,Parma,btts,No,,0.777,settled,0,hit,2026-08-31
Falkirk|Rangers|02/09/2026|goals|Over,2026-08-29,02/09/2026,SC0,Scottish Premiership,Falkirk,Rangers,goals,Over,1.5,0.965,settled,3,hit,2026-09-03
QPR|Cardiff|02/09/2026|goals|Over,2026-08-29,02/09/2026,E1,Championship,QPR,Cardiff,goals,Over,1.5,0.958,settled,3,hit,2026-09-03
Barnsley|Blackpool|02/09/2026|corners|Over,2026-08-29,02/09/2026,E2,League One,Barnsley,Blackpool,corners,Over,8.5,0.963,settled,17,hit,2026-09-03
QPR|Cardiff|02/09/2026|corners|Over,2026-08-29,02/09/2026,E1,Championship,QPR,Cardiff,corners,Over,8.5,0.934,settled,7,miss,2026-09-03
Motherwell|Dundee United|02/09/2026|corners|Under,2026-08-29,02/09/2026,SC0,Scottish Premiership,Motherwell,Dundee United,corners,Under,11.5,0.901,settled,12,miss,2026-09-03
Millwall|Wrexham|02/09/2026|cards|Under,2026-08-29,02/09/2026,E1,Championship,Millwall,Wrexham,cards,Under,4.5,0.91,settled,3,hit,2026-09-03
Falkirk|Rangers|02/09/2026|first_half_goals|Over,2026-08-29,02/09/2026,SC0,Scottish Premiership,Falkirk,Rangers,first_half_goals,Over,0.5,0.945,settled,2,hit,2026-09-03
Burnley|Middlesbrough|02/09/2026|first_half_goals|Over,2026-08-29,02/09/2026,E1,Championship,Burnley,Middlesbrough,first_half_goals,Over,0.5,0.911,settled,1,hit,2026-09-03
QPR|Cardiff|02/09/2026|first_half_goals|Over,2026-08-29,02/09/2026,E1,Championship,QPR,Cardiff,first_half_goals,Over,0.5,0.896,settled,1,hit,2026-09-03
West Brom|Charlton|02/09/2026|first_half_goals|Under,2026-08-29,02/09/2026,E1,Championship,West Brom,Charlton,first_half_goals,Under,1.5,0.938,settled,0,hit,2026-09-03
QPR|Cardiff|02/09/2026|second_half_goals|Over,2026-08-29,02/09/2026,E1,Championship,QPR,Cardiff,second_half_goals,Over,0.5,0.939,settled,2,hit,2026-09-03
Falkirk|Rangers|02/09/2026|second_half_goals|Over,2026-08-29,02/09/2026,SC0,Scottish Premiership,Falkirk,Rangers,second_half_goals,Over,0.5,0.936,settled,1,hit,2026-09-03
Falkirk|Rangers|02/09/2026|btts|Yes,2026-08-29,02/09/2026,SC0,Scottish Premiership,Falkirk,Rangers,btts,Yes,,0.796,settled,1,hit,2026-09-03
QPR|Cardiff|02/09/2026|btts|Yes,2026-08-29,02/09/2026,E1,Championship,QPR,Cardiff,btts,Yes,,0.755,settled,1,hit,2026-09-03
Luton|Stockport|02/09/2026|btts|Yes,2026-08-29,02/09/2026,E2,League One,Luton,Stockport,btts,Yes,,0.724,settled,0,miss,2026-09-03
Celtic|Aberdeen|02/09/2026|btts|No,2026-08-29,02/09/2026,SC0,Scottish Premiership,Celtic,Aberdeen,btts,No,,0.782,settled,0,hit,2026-09-03
Tranmere|Rotherham|01/09/2026|goals|Under,2026-08-30,01/09/2026,E3,League Two,Tranmere,Rotherham,goals,Under,3.5,0.922,settled,4,miss,2026-09-03
West Brom|Charlton|02/09/2026|goals|Under,2026-08-30,02/09/2026,E1,Championship,West Brom,Charlton,goals,Under,3.5,0.897,settled,2,hit,2026-09-03
Leicester|Plymouth|01/09/2026|corners|Over,2026-08-30,01/09/2026,E2,League One,Leicester,Plymouth,corners,Over,8.5,0.887,settled,14,hit,2026-09-03
Napoli|Como|30/08/2026|corners|Under,2026-08-30,30/08/2026,I1,Serie A,Napoli,Como,corners,Under,11.5,0.859,settled,9,hit,2026-08-31
Lazio|Genoa|30/08/2026|corners|Under,2026-08-30,30/08/2026,I1,Serie A,Lazio,Genoa,corners,Under,11.5,0.848,settled,6,hit,2026-08-31
Swansea|Watford|01/09/2026|cards|Over,2026-08-30,01/09/2026,E1,Championship,Swansea,Watford,cards,Over,2.5,0.912,settled,4,hit,2026-09-03
Chelsea|Brighton|30/08/2026|cards|Over,2026-08-30,30/08/2026,E0,Premier League,Chelsea,Brighton,cards,Over,2.5,0.904,settled,4,hit,2026-08-31
Leicester|Plymouth|01/09/2026|cards|Over,2026-08-30,01/09/2026,E2,League One,Leicester,Plymouth,cards,Over,2.5,0.904,settled,4,hit,2026-09-03
Lazio|Genoa|30/08/2026|first_half_goals|Under,2026-08-30,30/08/2026,I1,Serie A,Lazio,Genoa,first_half_goals,Under,1.5,0.893,settled,1,hit,2026-08-31
Tranmere|Rotherham|01/09/2026|second_half_goals|Under,2026-08-30,01/09/2026,E3,League Two,Tranmere,Rotherham,second_half_goals,Under,2.5,0.971,settled,3,miss,2026-09-03
Chesterfield|Gillingham|01/09/2026|second_half_goals|Under,2026-08-30,01/09/2026,E3,League Two,Chesterfield,Gillingham,second_half_goals,Under,2.5,0.967,settled,1,hit,2026-09-03
Sunderland|Fulham|30/08/2026|second_half_goals|Under,2026-08-30,30/08/2026,E0,Premier League,Sunderland,Fulham,second_half_goals,Under,2.5,0.949,settled,1,hit,2026-08-31
Bromley|Leyton Orient|01/09/2026|btts|No,2026-08-30,01/09/2026,E2,League One,Bromley,Leyton Orient,btts,No,,0.763,settled,0,hit,2026-09-03
Sunderland|Fulham|30/08/2026|btts|No,2026-08-30,30/08/2026,E0,Premier League,Sunderland,Fulham,btts,No,,0.721,settled,0,hit,2026-08-31
Tranmere|Rotherham|01/09/2026|btts|No,2026-08-30,01/09/2026,E3,League Two,Tranmere,Rotherham,btts,No,,0.717,settled,1,miss,2026-09-03
Burnley|Middlesbrough|02/09/2026|goals|Over,2026-08-31,02/09/2026,E1,Championship,Burnley,Middlesbrough,goals,Over,1.5,0.901,settled,2,hit,2026-09-03
Doncaster|Notts County|01/09/2026|goals|Under,2026-08-31,01/09/2026,E2,League One,Doncaster,Notts County,goals,Under,3.5,0.88,settled,2,hit,2026-09-03
Preston|Bristol City|01/09/2026|corners|Over,2026-08-31,01/09/2026,E1,Championship,Preston,Bristol City,corners,Over,8.5,0.877,settled,7,miss,2026-09-03
Genoa|Como|04/09/2026|corners|Under,2026-08-31,04/09/2026,I1,Serie A,Genoa,Como,corners,Under,11.5,0.954,pending,,,
Ipswich|Liverpool|04/09/2026|corners|Under,2026-08-31,04/09/2026,E0,Premier League,Ipswich,Liverpool,corners,Under,11.5,0.832,pending,,,
Genoa|Como|04/09/2026|cards|Over,2026-08-31,04/09/2026,I1,Serie A,Genoa,Como,cards,Over,2.5,0.94,pending,,,
Falkirk|Rangers|02/09/2026|cards|Over,2026-08-31,02/09/2026,SC0,Scottish Premiership,Falkirk,Rangers,cards,Over,2.5,0.899,settled,3,hit,2026-09-03
West Ham|Wolves|01/09/2026|cards|Over,2026-08-31,01/09/2026,E1,Championship,West Ham,Wolves,cards,Over,2.5,0.888,settled,3,hit,2026-09-03
Burton|AFC Wimbledon|02/09/2026|cards|Under,2026-08-31,02/09/2026,E2,League One,Burton,AFC Wimbledon,cards,Under,4.5,0.877,settled,2,hit,2026-09-03
Portsmouth|Derby|01/09/2026|first_half_goals|Over,2026-08-31,01/09/2026,E1,Championship,Portsmouth,Derby,first_half_goals,Over,0.5,0.865,settled,1,hit,2026-09-03
Barnsley|Blackpool|02/09/2026|first_half_goals|Under,2026-08-31,02/09/2026,E2,League One,Barnsley,Blackpool,first_half_goals,Under,1.5,0.883,settled,0,hit,2026-09-03
Sheffield United|Bolton|01/09/2026|second_half_goals|Over,2026-08-31,01/09/2026,E1,Championship,Sheffield United,Bolton,second_half_goals,Over,0.5,0.893,settled,3,hit,2026-09-03
Portsmouth|Derby|01/09/2026|second_half_goals|Under,2026-08-31,01/09/2026,E1,Championship,Portsmouth,Derby,second_half_goals,Under,2.5,0.927,settled,1,hit,2026-09-03
Exeter|Barnet|01/09/2026|btts|Yes,2026-08-31,01/09/2026,E3,League Two,Exeter,Barnet,btts,Yes,,0.665,settled,1,hit,2026-09-03
Burnley|Middlesbrough|02/09/2026|btts|Yes,2026-08-31,02/09/2026,E1,Championship,Burnley,Middlesbrough,btts,Yes,,0.636,settled,1,hit,2026-09-03
West Brom|Charlton|02/09/2026|btts|No,2026-08-31,02/09/2026,E1,Championship,West Brom,Charlton,btts,No,,0.684,settled,1,miss,2026-09-03
Atalanta|Bologna|31/08/2026|corners|Under,2026-08-31,31/08/2026,I1,Serie A,Atalanta,Bologna,corners,Under,11.5,0.85,settled,3,hit,2026-09-01
Rangers|Motherwell|05/09/2026|goals|Over,2026-09-01,05/09/2026,SC0,Scottish Premiership,Rangers,Motherwell,goals,Over,1.5,0.947,pending,,,
Bradford|Mansfield|05/09/2026|goals|Under,2026-09-01,05/09/2026,E2,League One,Bradford,Mansfield,goals,Under,3.5,0.982,pending,,,
Burton|Cambridge|05/09/2026|goals|Under,2026-09-01,05/09/2026,E2,League One,Burton,Cambridge,goals,Under,3.5,0.97,pending,,,
Nott'm Forest|Tottenham|05/09/2026|goals|Under,2026-09-01,05/09/2026,E0,Premier League,Nott'm Forest,Tottenham,goals,Under,3.5,0.95,pending,,,
Leicester|Oxford|05/09/2026|corners|Over,2026-09-01,05/09/2026,E2,League One,Leicester,Oxford,corners,Over,8.5,0.936,pending,,,
Exeter|Walsall|05/09/2026|corners|Over,2026-09-01,05/09/2026,E3,League Two,Exeter,Walsall,corners,Over,8.5,0.928,pending,,,
Portsmouth|Cardiff|05/09/2026|corners|Over,2026-09-01,05/09/2026,E1,Championship,Portsmouth,Cardiff,corners,Over,8.5,0.926,pending,,,
Fleetwood Town|Shrewsbury|05/09/2026|corners|Under,2026-09-01,05/09/2026,E3,League Two,Fleetwood Town,Shrewsbury,corners,Under,11.5,0.938,pending,,,
Nott'm Forest|Tottenham|05/09/2026|corners|Under,2026-09-01,05/09/2026,E0,Premier League,Nott'm Forest,Tottenham,corners,Under,11.5,0.919,pending,,,
Newcastle|Bournemouth|05/09/2026|cards|Over,2026-09-01,05/09/2026,E0,Premier League,Newcastle,Bournemouth,cards,Over,2.5,0.949,pending,,,
Luton|Leyton Orient|05/09/2026|cards|Over,2026-09-01,05/09/2026,E2,League One,Luton,Leyton Orient,cards,Over,2.5,0.929,pending,,,
Fulham|Crystal Palace|05/09/2026|cards|Over,2026-09-01,05/09/2026,E0,Premier League,Fulham,Crystal Palace,cards,Over,2.5,0.915,pending,,,
Bradford|Mansfield|05/09/2026|cards|Over,2026-09-01,05/09/2026,E2,League One,Bradford,Mansfield,cards,Over,2.5,0.915,pending,,,
Burton|Cambridge|05/09/2026|cards|Under,2026-09-01,05/09/2026,E2,League One,Burton,Cambridge,cards,Under,4.5,0.957,pending,,,
Exeter|Walsall|05/09/2026|cards|Under,2026-09-01,05/09/2026,E3,League Two,Exeter,Walsall,cards,Under,4.5,0.895,pending,,,
Portsmouth|Cardiff|05/09/2026|first_half_goals|Over,2026-09-01,05/09/2026,E1,Championship,Portsmouth,Cardiff,first_half_goals,Over,0.5,0.889,pending,,,
Bradford|Mansfield|05/09/2026|first_half_goals|Under,2026-09-01,05/09/2026,E2,League One,Bradford,Mansfield,first_half_goals,Under,1.5,0.948,pending,,,
Burton|Cambridge|05/09/2026|first_half_goals|Under,2026-09-01,05/09/2026,E2,League One,Burton,Cambridge,first_half_goals,Under,1.5,0.927,pending,,,
Rangers|Motherwell|05/09/2026|second_half_goals|Over,2026-09-01,05/09/2026,SC0,Scottish Premiership,Rangers,Motherwell,second_half_goals,Over,0.5,0.947,pending,,,
Stoke|Charlton|05/09/2026|second_half_goals|Over,2026-09-01,05/09/2026,E1,Championship,Stoke,Charlton,second_half_goals,Over,0.5,0.938,pending,,,
Bradford|Mansfield|05/09/2026|second_half_goals|Under,2026-09-01,05/09/2026,E2,League One,Bradford,Mansfield,second_half_goals,Under,2.5,0.971,pending,,,
Burton|Cambridge|05/09/2026|second_half_goals|Under,2026-09-01,05/09/2026,E2,League One,Burton,Cambridge,second_half_goals,Under,2.5,0.968,pending,,,
Rangers|Motherwell|05/09/2026|btts|Yes,2026-09-01,05/09/2026,SC0,Scottish Premiership,Rangers,Motherwell,btts,Yes,,0.807,pending,,,
Lincoln|Southampton|05/09/2026|btts|Yes,2026-09-01,05/09/2026,E1,Championship,Lincoln,Southampton,btts,Yes,,0.722,pending,,,
Bradford|Mansfield|05/09/2026|btts|No,2026-09-01,05/09/2026,E2,League One,Bradford,Mansfield,btts,No,,0.853,pending,,,
Burton|Cambridge|05/09/2026|btts|No,2026-09-01,05/09/2026,E2,League One,Burton,Cambridge,btts,No,,0.812,pending,,,
QPR|Middlesbrough|05/09/2026|goals|Over,2026-09-02,05/09/2026,E1,Championship,QPR,Middlesbrough,goals,Over,1.5,0.901,pending,,,
Bristol Rvs|Rotherham|05/09/2026|goals|Over,2026-09-02,05/09/2026,E3,League Two,Bristol Rvs,Rotherham,goals,Over,1.5,0.9,pending,,,
Fiorentina|Torino|05/09/2026|goals|Under,2026-09-02,05/09/2026,I1,Serie A,Fiorentina,Torino,goals,Under,3.5,0.901,pending,,,
Juventus|Milan|06/09/2026|corners|Under,2026-09-02,06/09/2026,I1,Serie A,Juventus,Milan,corners,Under,11.5,0.911,pending,,,
Millwall|Bolton|05/09/2026|cards|Under,2026-09-02,05/09/2026,E1,Championship,Millwall,Bolton,cards,Under,4.5,0.854,pending,,,
Rangers|Motherwell|05/09/2026|first_half_goals|Over,2026-09-02,05/09/2026,SC0,Scottish Premiership,Rangers,Motherwell,first_half_goals,Over,0.5,0.883,pending,,,
Juventus|Milan|06/09/2026|first_half_goals|Under,2026-09-02,06/09/2026,I1,Serie A,Juventus,Milan,first_half_goals,Under,1.5,0.909,pending,,,
